PLANT_ID,PLANT_NO,DATE_TIME,AC_POWER_TOTAL,DC_POWER_TOTAL,DAILY_YIELD_TOTAL,TOTAL_YIELD_TOTAL,ACTIVE_SOURCE_COUNT,WEATHER_SENSOR_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAYOFWEEK,DAYOFYEAR,MONTH,HOUR_SIN,HOUR_COS,IS_DAYLIGHT
4136001,2,2020-06-02 18:45:00,23.087619047619047,23.954761904761902,127150.4,14192374741.4,22,iq8k7ZNt4Mwm3w0,27.9587657,27.024054999999997,0.001615691398,18,45,1,154,6,-0.9807852804032304,0.1950903220161283,1
4136001,2,2020-06-02 19:00:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,27.649506689655176,26.337868620689648,0.0,19,0,1,154,6,-0.9659258262890684,0.2588190451025203,0
4136001,2,2020-06-02 19:15:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,27.327332666666667,25.931244766666666,0.0,19,15,1,154,6,-0.9469301294951057,0.3214394653031615,0
4136001,2,2020-06-02 19:30:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,27.10787,25.67865724137932,0.0,19,30,1,154,6,-0.923879532511287,0.38268343236508917,0
4136001,2,2020-06-02 19:45:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,26.866580000000003,25.344942233333327,0.0,19,45,1,154,6,-0.8968727415326884,0.442288690219001,0
4136001,2,2020-06-02 20:00:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,26.851251066666663,25.323512699999995,0.0,20,0,1,154,6,-0.8660254037844386,0.5000000000000001,0
4136001,2,2020-06-02 20:15:00,0.0,0.0,126785.66666666667,14178424772.4,22,iq8k7ZNt4Mwm3w0,26.742217068965516,25.533428344827588,0.0,20,15,1,154,6,-0.8314696123025455,0.5555702330196018,0
4136001,2,2020-06-02 20:30:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,26.576506433333336,25.671432433333333,0.0,20,30,1,154,6,-0.7933533402912357,0.6087614290087199,0
4136001,2,2020-06-02 20:45:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,26.32929210344828,25.44009513793104,0.0,20,45,1,154,6,-0.7518398074789772,0.6593458151000691,0
4136001,2,2020-06-02 21:00:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,26.221999066666665,25.291845633333327,0.0,21,0,1,154,6,-0.7071067811865477,0.7071067811865474,0
4136001,2,2020-06-02 21:15:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,26.089873300000008,25.114930066666663,0.0,21,15,1,154,6,-0.6593458151000687,0.7518398074789775,0
4136001,2,2020-06-02 21:30:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.897334827586207,24.964121862068964,0.0,21,30,1,154,6,-0.608761429008721,0.7933533402912349,0
4136001,2,2020-06-02 21:45:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.658333266666663,24.3061309,0.0,21,45,1,154,6,-0.555570233019603,0.8314696123025447,0
4136001,2,2020-06-02 22:00:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.557441275862068,24.190670689655164,0.0,22,0,1,154,6,-0.5000000000000004,0.8660254037844384,0
4136001,2,2020-06-02 22:15:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.4292397,24.002729433333336,0.0,22,15,1,154,6,-0.4422886902190014,0.8968727415326883,0
4136001,2,2020-06-02 22:30:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.28490893103449,24.087029862068967,0.0,22,30,1,154,6,-0.38268343236508956,0.9238795325112868,0
4136001,2,2020-06-02 22:45:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.146390900000004,24.0475769,0.0,22,45,1,154,6,-0.32143946530316186,0.9469301294951056,0
4136001,2,2020-06-02 23:00:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.105476066666668,24.3027872,0.0,23,0,1,154,6,-0.25881904510252157,0.9659258262890681,0
4136001,2,2020-06-02 23:15:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.022536586206897,24.224228482758623,0.0,23,15,1,154,6,-0.19509032201612872,0.9807852804032303,0
4136001,2,2020-06-02 23:30:00,0.0,0.0,127151.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,24.9870756,24.487060433333337,0.0,23,30,1,154,6,-0.13052619222005168,0.9914448613738104,0
4136001,2,2020-06-02 23:45:00,0.0,0.0,118724.30476190476,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.01158706896552,24.60736403448276,0.0,23,45,1,154,6,-0.0654031292301428,0.9978589232386035,0
4136001,2,2020-06-03 00:00:00,0.0,0.0,56320.55238095238,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.009733933333337,24.62781073333333,0.0,0,0,2,155,6,0.0,1.0,0
4136001,2,2020-06-03 00:15:00,0.0,0.0,42041.0,14184399321.928572,22,iq8k7ZNt4Mwm3w0,25.11708393333333,24.668722566666663,0.0,0,15,2,155,6,0.06540312923014306,0.9978589232386035,0
4136001,2,2020-06-03 00:30:00,0.0,0.0,40035.666666666664,14192374742.0,22,iq8k7ZNt4Mwm3w0,25.03663796551724,24.67274310344828,0.0,0,30,2,155,6,0.13052619222005157,0.9914448613738104,0
4136001,2,2020-06-03 00:45:00,0.0,0.0,33676.42857142857,14192374742.0,22,iq8k7ZNt4Mwm3w0,24.88153950000001,24.4358582,0.0,0,45,2,155,6,0.19509032201612825,0.9807852804032304,0
4136001,2,2020-06-03 01:00:00,0.0,0.0,30545.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,24.849428275862063,24.534219413793107,0.0,1,0,2,155,6,0.25881904510252074,0.9659258262890683,0
4136001,2,2020-06-03 01:15:00,0.0,0.0,25193.86666666667,14192374742.0,22,iq8k7ZNt4Mwm3w0,24.70987946666667,24.405362866666664,0.0,1,15,2,155,6,0.3214394653031616,0.9469301294951057,0
4136001,2,2020-06-03 01:30:00,0.0,0.0,23248.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.89929813333333,22.698678666666662,0.0,1,30,2,155,6,0.3826834323650898,0.9238795325112867,0
4136001,2,2020-06-03 01:45:00,0.0,0.0,23248.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.764127482758617,22.400543241379307,0.0,1,45,2,155,6,0.44228869021900125,0.8968727415326884,0
4136001,2,2020-06-03 02:00:00,0.0,0.0,23248.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,24.0012901,22.53145743333334,0.0,2,0,2,155,6,0.49999999999999994,0.8660254037844387,0
4136001,2,2020-06-03 02:15:00,0.0,0.0,23248.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,24.127484655172417,22.98021413793104,0.0,2,15,2,155,6,0.5555702330196022,0.8314696123025452,0
4136001,2,2020-06-03 02:30:00,0.0,0.0,23248.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,24.176533066666668,23.671940233333327,0.0,2,30,2,155,6,0.6087614290087207,0.7933533402912352,0
4136001,2,2020-06-03 02:45:00,0.0,0.0,23248.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.986036827586208,23.768178068965515,0.0,2,45,2,155,6,0.6593458151000688,0.7518398074789774,0
4136001,2,2020-06-03 03:00:00,0.0,0.0,23248.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.849284566666665,23.284093366666664,0.0,3,0,2,155,6,0.7071067811865476,0.7071067811865476,0
4136001,2,2020-06-03 03:15:00,0.0,0.0,23248.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.739755166666665,22.95713493333333,0.0,3,15,2,155,6,0.7518398074789774,0.6593458151000688,0
4136001,2,2020-06-03 03:30:00,0.0,0.0,22754.4,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.71006827586207,22.816541103448277,0.0,3,30,2,155,6,0.7933533402912352,0.6087614290087207,0
4136001,2,2020-06-03 03:45:00,0.0,0.0,15844.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.777843833333336,22.928754666666663,0.0,3,45,2,155,6,0.8314696123025451,0.5555702330196024,0
4136001,2,2020-06-03 04:00:00,0.0,0.0,15844.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.80809186206897,23.26818020689656,0.0,4,0,2,155,6,0.8660254037844386,0.5000000000000001,0
4136001,2,2020-06-03 04:15:00,0.0,0.0,15844.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.859061433333327,23.233272366666668,0.0,4,15,2,155,6,0.8968727415326884,0.44228869021900125,0
4136001,2,2020-06-03 04:30:00,0.0,0.0,15844.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.956093333333328,23.429384666666667,0.0,4,30,2,155,6,0.9238795325112867,0.38268343236508984,0
4136001,2,2020-06-03 04:45:00,0.0,0.0,15844.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.93930348275862,23.3768531724138,0.0,4,45,2,155,6,0.9469301294951056,0.3214394653031617,0
4136001,2,2020-06-03 05:00:00,0.0,0.0,15844.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.97426166666667,23.51823226666667,0.0,5,0,2,155,6,0.9659258262890683,0.25881904510252074,0
4136001,2,2020-06-03 05:15:00,0.0,0.0,15844.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.90179627586207,23.270747827586213,0.0,5,15,2,155,6,0.9807852804032304,0.19509032201612833,0
4136001,2,2020-06-03 05:30:00,0.0,0.0,10364.8,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.712452133333336,22.607200066666664,0.0,5,30,2,155,6,0.9914448613738104,0.1305261922200517,0
4136001,2,2020-06-03 05:45:00,0.0,0.0,7138.0,14192374742.0,22,iq8k7ZNt4Mwm3w0,23.659767866666677,22.38197536666668,0.0004657985739999,5,45,2,155,6,0.9978589232386035,0.06540312923014327,0
4136001,2,2020-06-03 06:00:00,61.51095238095238,63.75476190476191,5711.799999999999,14192374743.4,22,iq8k7ZNt4Mwm3w0,23.71561617241379,22.62310255172413,0.0055109736,6,0,2,155,6,1.0,6.123233995736766e-17,1
4136001,2,2020-06-03 06:15:00,594.12,615.0866666666667,71.8,14192374813.800001,22,iq8k7ZNt4Mwm3w0,23.793487200000005,22.96333716666667,0.01923344485,6,15,2,155,6,0.9978589232386035,-0.06540312923014314,1
4136001,2,2020-06-03 06:30:00,1267.9133333333334,1309.84,304.40000000000003,14078494535.066666,22,iq8k7ZNt4Mwm3w0,23.843538103448275,24.019455517241383,0.0410589368275862,6,30,2,155,6,0.9914448613738104,-0.1305261922200516,1
4136001,2,2020-06-03 06:45:00,2260.592380952381,2325.4723809523807,710.6285714285714,14192375452.62857,22,iq8k7ZNt4Mwm3w0,24.083965133333333,25.116689999999995,0.0729462730999999,6,45,2,155,6,0.9807852804032304,-0.1950903220161282,1
4136001,2,2020-06-03 07:00:00,3204.5090476190476,3284.423333333333,1424.6,14192376166.6,22,iq8k7ZNt4Mwm3w0,24.424050933333334,26.273237033333327,0.1068794512333333,7,0,2,155,6,0.9659258262890683,-0.25881904510252063,1
4136001,2,2020-06-03 07:15:00,3729.4761904761904,3809.623333333333,2302.6714285714284,14192377044.671429,22,iq8k7ZNt4Mwm3w0,24.73453382758621,27.13060372413793,0.1249983837931034,7,15,2,155,6,0.9469301294951057,-0.3214394653031616,1
4136001,2,2020-06-03 07:30:00,4153.946666666667,4239.173333333333,3248.3333333333335,14192377990.333332,22,iq8k7ZNt4Mwm3w0,24.866045133333333,27.325342799999994,0.1415349551666666,7,30,2,155,6,0.9238795325112868,-0.3826834323650895,1
4136001,2,2020-06-03 07:45:00,7899.3852380952385,8057.530952380952,4513.619047619048,14111352651.619047,22,iq8k7ZNt4Mwm3w0,25.196312241379317,28.44484520689655,0.2808776558620689,7,45,2,155,6,0.8968727415326884,-0.44228869021900113,1
4136001,2,2020-06-03 08:00:00,9401.52619047619,9578.816666666668,7106.452380952382,14192381848.452381,22,iq8k7ZNt4Mwm3w0,26.033628366666665,33.145246166666674,0.3417407889999999,8,0,2,155,6,0.8660254037844387,-0.4999999999999998,1
4136001,2,2020-06-03 08:15:00,9556.038095238095,9734.538571428571,9327.638095238095,14192384069.638096,22,iq8k7ZNt4Mwm3w0,26.00159110344827,32.63766906896551,0.3276802989655172,8,15,2,155,6,0.8314696123025451,-0.5555702330196023,1
4136001,2,2020-06-03 08:30:00,10916.765714285713,11134.916666666666,11856.852380952381,14192386598.85238,22,iq8k7ZNt4Mwm3w0,26.487010566666665,33.678327633333325,0.3485793976666666,8,30,2,155,6,0.7933533402912352,-0.6087614290087207,1
4136001,2,2020-06-03 08:45:00,11230.466666666667,11456.146666666666,14678.066666666668,14192389420.066666,22,iq8k7ZNt4Mwm3w0,26.84006023333333,34.61722103333334,0.3597880143333333,8,45,2,155,6,0.7518398074789774,-0.6593458151000688,1
4136001,2,2020-06-03 09:00:00,14829.678571428572,15143.809523809523,17881.309523809523,14192392623.309523,22,iq8k7ZNt4Mwm3w0,27.38324703448276,36.82217831034483,0.495570491724138,9,0,2,155,6,0.7071067811865476,-0.7071067811865475,1
4136001,2,2020-06-03 09:15:00,9070.894285714285,9250.08761904762,21166.614285714284,14192395908.614285,22,iq8k7ZNt4Mwm3w0,27.369920800000003,36.14035139999999,0.2928772996666666,9,15,2,155,6,0.659345815100069,-0.7518398074789773,1
4136001,2,2020-06-03 09:30:00,10925.244761904762,11140.756666666666,23330.580952380955,14192398072.58095,22,iq8k7ZNt4Mwm3w0,27.27601155172413,34.18242127586208,0.3393964103448275,9,30,2,155,6,0.6087614290087209,-0.793353340291235,1
4136001,2,2020-06-03 09:45:00,14152.994761904762,14450.282857142856,26264.719047619048,14192401006.719048,22,iq8k7ZNt4Mwm3w0,27.503353766666667,36.01624946666666,0.4310271809999999,9,45,2,155,6,0.5555702330196025,-0.831469612302545,1
4136001,2,2020-06-03 10:00:00,12326.486666666666,12582.753333333332,30004.399999999998,14192404746.4,22,iq8k7ZNt4Mwm3w0,27.972231034482764,38.56706386206897,0.3771576586206897,10,0,2,155,6,0.49999999999999994,-0.8660254037844387,1
4136001,2,2020-06-03 10:15:00,9107.088095238096,9289.439523809524,32799.24761904762,14192407541.24762,22,iq8k7ZNt4Mwm3w0,27.937732966666672,36.67256890000001,0.294314601,10,15,2,155,6,0.4422886902190017,-0.8968727415326881,1
4136001,2,2020-06-03 10:30:00,9989.834285714285,10186.524761904762,34751.938095238096,14192409493.938095,22,iq8k7ZNt4Mwm3w0,27.73315862068965,33.86757368965518,0.2884730410344827,10,30,2,155,6,0.3826834323650899,-0.9238795325112867,1
4136001,2,2020-06-03 10:45:00,3321.8914285714286,3398.9038095238093,10022.1,3861019923.119048,22,iq8k7ZNt4Mwm3w0,29.227473900000003,44.62195646666667,0.8408771333333332,10,45,2,155,6,0.32143946530316175,-0.9469301294951056,1
4136001,2,2020-06-03 11:00:00,7721.113333333334,7896.113333333333,22865.133333333335,10418419439.066666,22,iq8k7ZNt4Mwm3w0,29.679937633333328,48.9569479,0.612939433,11,0,2,155,6,0.258819045102521,-0.9659258262890682,1
4136001,2,2020-06-03 11:15:00,13158.219523809523,13453.016666666666,40496.2,14192415238.2,22,iq8k7ZNt4Mwm3w0,29.355584482758616,42.176900655172425,0.5865128013793105,11,15,2,155,6,0.19509032201612816,-0.9807852804032304,1
4136001,2,2020-06-03 11:30:00,12717.717142857142,13019.131428571429,44003.04285714286,14192418745.042858,22,iq8k7ZNt4Mwm3w0,29.9561614,45.211833433333325,0.6931028513333332,11,30,2,155,6,0.130526192220052,-0.9914448613738104,1
4136001,2,2020-06-03 11:45:00,10347.827142857142,10583.31380952381,46526.490476190476,14192421268.490475,22,iq8k7ZNt4Mwm3w0,29.695796655172416,42.21561486206896,0.6007798837931035,11,45,2,155,6,0.06540312923014312,-0.9978589232386035,1
4136001,2,2020-06-03 12:00:00,13380.495714285715,13707.146190476189,49614.54761904762,14192424356.547619,22,iq8k7ZNt4Mwm3w0,30.57128906666667,48.612530500000005,0.820300996,12,0,2,155,6,1.2246467991473532e-16,-1.0,1
4136001,2,2020-06-03 12:15:00,11024.733333333334,11281.119999999999,52706.46666666667,14192427448.466667,22,iq8k7ZNt4Mwm3w0,30.7003918,46.0092608,0.6219817166666665,12,15,2,155,6,-0.06540312923014287,-0.9978589232386035,1
4136001,2,2020-06-03 12:30:00,9273.391904761904,9472.91238095238,55166.3,14192429908.3,22,iq8k7ZNt4Mwm3w0,30.121441,41.4236335862069,0.5045320313793104,12,30,2,155,6,-0.13052619222005177,-0.9914448613738104,1
4136001,2,2020-06-03 12:45:00,5997.613333333333,6113.14,57081.13333333333,14192431823.133333,22,iq8k7ZNt4Mwm3w0,29.988367733333337,38.625959,0.2743211493333333,12,45,2,155,6,-0.19509032201612792,-0.9807852804032305,1
4136001,2,2020-06-03 13:00:00,2357.457619047619,2421.2799999999997,58077.433333333334,14192432819.433332,22,iq8k7ZNt4Mwm3w0,28.013037310344828,31.479803758620687,0.0655425346206896,13,0,2,155,6,-0.2588190451025208,-0.9659258262890683,1
4136001,2,2020-06-03 13:15:00,13234.459047619048,13510.22619047619,59699.15238095238,14192434441.152382,22,iq8k7ZNt4Mwm3w0,27.09222916666667,30.6291027,0.387105846,13,15,2,155,6,-0.32143946530316153,-0.9469301294951057,1
4136001,2,2020-06-03 13:30:00,12306.115714285714,12560.806666666667,63304.114285714284,14192438046.114286,22,iq8k7ZNt4Mwm3w0,28.598572866666657,37.6843487,0.4068712906666667,13,30,2,155,6,-0.38268343236508967,-0.9238795325112868,1
4136001,2,2020-06-03 13:45:00,11607.276666666667,11944.656666666666,65293.7,14192440035.699999,22,iq8k7ZNt4Mwm3w0,28.745618083333333,36.34914641666667,0.3485087883333333,13,45,2,155,6,-0.44228869021900147,-0.8968727415326883,1
4136001,2,2020-06-03 14:15:00,15077.14380952381,15438.090476190475,73946.48095238095,14192448688.480951,22,iq8k7ZNt4Mwm3w0,30.450429444444445,45.62854911111112,0.7605293333333332,14,15,2,155,6,-0.555570233019602,-0.8314696123025455,1
4136001,2,2020-06-03 14:30:00,9933.102857142858,10139.697142857143,76731.77142857143,14170478617.171429,22,iq8k7ZNt4Mwm3w0,29.63802373333333,40.395398066666665,0.437246157,14,30,2,155,6,-0.6087614290087207,-0.7933533402912352,1
4136001,2,2020-06-03 14:45:00,14579.19380952381,14898.23380952381,79781.06666666667,14192454523.066668,22,iq8k7ZNt4Mwm3w0,29.54072510344828,38.459671551724135,0.5355106165517242,14,45,2,155,6,-0.6593458151000688,-0.7518398074789774,1
4136001,2,2020-06-03 15:00:00,13955.545714285714,14290.391904761904,83513.2619047619,14192458255.261906,22,iq8k7ZNt4Mwm3w0,30.53915813333334,47.42155653333333,0.7561365073333336,15,0,2,155,6,-0.7071067811865471,-0.7071067811865479,1
4136001,2,2020-06-03 15:15:00,11238.52,11480.073333333332,86620.8,14192461362.8,22,iq8k7ZNt4Mwm3w0,30.2794955862069,44.771209620689646,0.4806955124137931,15,15,2,155,6,-0.7518398074789773,-0.6593458151000691,1
4136001,2,2020-06-03 15:30:00,9260.90380952381,9438.324285714285,89245.17142857143,14192463987.17143,22,iq8k7ZNt4Mwm3w0,29.630815666666663,37.693619866666666,0.295706478,15,30,2,155,6,-0.7933533402912349,-0.6087614290087209,1
4136001,2,2020-06-03 15:45:00,14860.613333333333,15173.826666666666,92198.66666666667,14192466940.666666,22,iq8k7ZNt4Mwm3w0,29.615360758620685,37.79705796551723,0.4517718568965516,15,45,2,155,6,-0.8314696123025452,-0.5555702330196022,1
4136001,2,2020-06-03 16:00:00,9963.444285714286,10154.24619047619,95554.66666666666,14192470296.666666,22,iq8k7ZNt4Mwm3w0,29.84168186666667,37.93393056666667,0.3154774509999999,16,0,2,155,6,-0.8660254037844385,-0.5000000000000004,1
4136001,2,2020-06-03 16:15:00,6516.0142857142855,6634.670476190477,97519.34761904762,14192472261.34762,22,iq8k7ZNt4Mwm3w0,29.38401,34.55478431034484,0.203640675862069,16,15,2,155,6,-0.8968727415326883,-0.44228869021900136,1
4136001,2,2020-06-03 16:30:00,5442.245714285714,5549.509047619047,98918.49047619046,14192473660.490477,22,iq8k7ZNt4Mwm3w0,28.7046204,32.335272400000015,0.169755189,16,30,2,155,6,-0.9238795325112868,-0.3826834323650895,1
4136001,2,2020-06-03 16:45:00,6235.578571428571,6353.34,100328.98095238095,14192475070.980951,22,iq8k7ZNt4Mwm3w0,28.346714400000003,31.930106666666664,0.193300146,16,45,2,155,6,-0.9469301294951056,-0.3214394653031618,1
4136001,2,2020-06-03 17:00:00,5448.073333333334,5553.460952380952,101922.61904761904,14192476664.619047,22,iq8k7ZNt4Mwm3w0,28.03211920689655,31.82951734482759,0.1668194265517241,17,0,2,155,6,-0.9659258262890683,-0.25881904510252063,1
4136001,2,2020-06-03 17:15:00,3815.6847619047617,3893.9138095238095,103050.4,14192477792.4,22,iq8k7ZNt4Mwm3w0,27.456891733333336,29.92605376666667,0.1186315144333333,17,15,2,155,6,-0.9807852804032303,-0.19509032201612866,1
4136001,2,2020-06-03 17:30:00,3237.7599999999998,3315.74,103919.33333333333,14192478661.333334,22,iq8k7ZNt4Mwm3w0,27.154575689655168,28.822833931034484,0.1014438695862068,17,30,2,155,6,-0.9914448613738104,-0.13052619222005163,1
4136001,2,2020-06-03 17:45:00,2626.187619047619,2699.924761904762,104667.75714285714,14192479409.757141,22,iq8k7ZNt4Mwm3w0,26.89719013333333,28.131608,0.0830490961333333,17,45,2,155,6,-0.9978589232386035,-0.06540312923014273,1
4136001,2,2020-06-03 18:00:00,1662.5423809523809,1713.858095238095,105215.34761904762,14192479957.34762,22,iq8k7ZNt4Mwm3w0,26.82174593333333,27.434948666666664,0.0536429102,18,0,2,155,6,-1.0,-1.8369701987210297e-16,1
4136001,2,2020-06-03 18:15:00,796.7395238095238,824.3638095238096,105511.64285714286,14192480253.642857,22,iq8k7ZNt4Mwm3w0,26.64500493103448,26.866010999999997,0.0267571178965517,18,15,2,155,6,-0.9978589232386036,0.06540312923014237,1
4136001,2,2020-06-03 18:30:00,268.99857142857144,278.75666666666666,105643.88095238095,14192480385.880953,22,iq8k7ZNt4Mwm3w0,26.406685333333336,26.28797106666666,0.01010098071,18,30,2,155,6,-0.9914448613738105,0.13052619222005127,1
4136001,2,2020-06-03 18:45:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,26.04888079310345,25.386317655172416,0.0009356197531034,18,45,2,155,6,-0.9807852804032304,0.1950903220161283,1
4136001,2,2020-06-03 19:00:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,25.8285533,24.90916953333333,0.0,19,0,2,155,6,-0.9659258262890684,0.2588190451025203,0
4136001,2,2020-06-03 19:15:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,25.531681310344837,24.413450068965517,0.0,19,15,2,155,6,-0.9469301294951057,0.3214394653031615,0
4136001,2,2020-06-03 19:30:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,25.206123966666656,23.9327332,0.0,19,30,2,155,6,-0.923879532511287,0.38268343236508917,0
4136001,2,2020-06-03 19:45:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,24.984067655172414,23.820578862068963,0.0,19,45,2,155,6,-0.8968727415326884,0.442288690219001,0
4136001,2,2020-06-03 20:00:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,24.8314126,23.98214826666667,0.0,20,0,2,155,6,-0.8660254037844386,0.5000000000000001,0
4136001,2,2020-06-03 20:15:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,24.7192687,24.015367800000003,0.0,20,15,2,155,6,-0.8314696123025455,0.5555702330196018,0
4136001,2,2020-06-03 20:30:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,24.657951551724135,24.00843231034483,0.0,20,30,2,155,6,-0.7933533402912357,0.6087614290087199,0
4136001,2,2020-06-03 20:45:00,0.0,0.0,105280.06666666667,14185359868.8,22,iq8k7ZNt4Mwm3w0,24.5213178,23.8033204,0.0,20,45,2,155,6,-0.7518398074789772,0.6593458151000691,0
4136001,2,2020-06-03 21:00:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,24.463247413793106,23.728676689655178,0.0,21,0,2,155,6,-0.7071067811865477,0.7071067811865474,0
4136001,2,2020-06-03 21:15:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,24.223528166666668,23.5329428,0.0,21,15,2,155,6,-0.6593458151000687,0.7518398074789775,0
4136001,2,2020-06-03 21:30:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.884560966666665,23.15591536666667,0.0,21,30,2,155,6,-0.608761429008721,0.7933533402912349,0
4136001,2,2020-06-03 21:45:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.8075873448276,22.942808965517244,0.0,21,45,2,155,6,-0.555570233019603,0.8314696123025447,0
4136001,2,2020-06-03 22:00:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.7768878,22.9507608,0.0,22,0,2,155,6,-0.5000000000000004,0.8660254037844384,0
4136001,2,2020-06-03 22:15:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.66013751724138,22.72563220689656,0.0,22,15,2,155,6,-0.4422886902190014,0.8968727415326883,0
4136001,2,2020-06-03 22:30:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.76125463333333,22.753861500000003,0.0,22,30,2,155,6,-0.38268343236508956,0.9238795325112868,0
4136001,2,2020-06-03 22:45:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.851649655172416,22.93449668965517,0.0,22,45,2,155,6,-0.32143946530316186,0.9469301294951056,0
4136001,2,2020-06-03 23:00:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.8517117,22.952899433333336,0.0,23,0,2,155,6,-0.25881904510252157,0.9659258262890681,0
4136001,2,2020-06-03 23:15:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.84605431034483,22.88483610344828,0.0,23,15,2,155,6,-0.19509032201612872,0.9807852804032303,0
4136001,2,2020-06-03 23:30:00,0.0,0.0,105672.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.800831800000005,22.8171417,0.0,23,30,2,155,6,-0.13052619222005168,0.9914448613738104,0
4136001,2,2020-06-03 23:45:00,0.0,0.0,96759.93809523809,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.7193359,22.8010347,0.0,23,45,2,155,6,-0.0654031292301428,0.9978589232386035,0
4136001,2,2020-06-04 00:00:00,0.0,0.0,44605.09523809524,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.506170827586203,22.726138724137925,0.0,0,0,3,156,6,0.0,1.0,0
4136001,2,2020-06-04 00:15:00,0.0,0.0,33253.0,14192480414.0,22,iq8k7ZNt4Mwm3w0,23.52986140000001,22.7003695,0.0,0,15,3,156,6,0.06540312923014306,0.9978589232386035,0
